"Date","texted","retweets","favorites"
2011-05-12,"19 Corn is the Rosetta Stone of the Markets and Economy     ",0,0
2011-05-12,"Corn is the Rosetta Stone of the Markets and Economy      ",6,3
2011-05-12,"Corn is the Rosetta Stone of the Markets and Economy       ",1,0
2011-05-12,"If  prices over .80 1/2 & hold, we could see .87. Above that price would indicate a bullish market Friday- ",0,0
2011-05-12,"RT  RT : Corn is the Rosetta Stone of the Markets and Economy      ",0,0
2011-05-12,"RT : Corn is the Rosetta Stone of the Markets and Economy       ",2,1
2011-05-12,"The U.S.  Story Gets Interesting:      ",0,0
2011-05-12,"Today in Commodities: Do Not Ignore the Greenback             ",0,0
2011-05-12,"What's The Impact Of Margin Hikes On  ETFs?           ",0,0
2011-05-13,"  update.looking at the pattern/price.ranges in   bearish  We R @ crossroads on ",0,0
2011-05-13,"Friday look-in: bulls reversing course, trading new markets and poor ETF market timers.   ",0,0
2011-05-13,"Friday look-in: new market math via    ",0,0
2011-05-13,"GREG GETS CORNY   ",0,0
2011-05-13,"Greg Gets Corny via   ",0,0
2011-05-13,"Today in Commodities: Rather Be Lucky Than Good            ",0,0
2011-05-14," surplus surprised the  via AgWeb: US Farm Report- ",0,0
2011-05-14,"Started averaging in  &  (undervalued), they can't raise margin requirements on every  at once   ",0,0
2011-05-15,"Closing  July/Dec spread at 63 cents. Thank you Richard @ Lind Waldock",0,0
2011-05-16," strengthens in the face of a stronger dollar = bullish signal. Also, rallying just under the 50 DMA. Think ethanol, ""peak corn"".",0,0
2011-05-16,"Bought some  at 43.52 to feed my  which is running",0,0
2011-05-16,"Today in Commodities: Dollar Just a Bounce          ",0,0
2011-05-17,"  RT   market impact weather: Continued  field-work delays:    ",0,0
2011-05-17," (ethanol) crossed above the 50 DMA on above average volume since Mon breakout from a cup and handle. I ratcheted up positions in ",0,0
2011-05-17," Argentine-China deal no threat to US  sales-traders? ",0,0
2011-05-17,"Are you still watching for signs of a potential margin hike on ?",0,0
2011-05-17,"Commodity Rel Strength  +3.01%  +1.65%  +1.56%  +1.14%  +1.1%  +.24%  +.1%  43%  -2.79% Risk Mgt. Key",1,0
2011-05-17,"Getting some sleep; I wanna compare the difference between  futures and the  fund (1%-ish fee for multi-expiry feature) ",0,0
2011-05-17,"Today in Commodities: What Does Dollar Down Equal            ",0,0
2011-05-17,"USCG closes Mississippi river:   Buying ",0,0
2011-05-17,"Waiting for the handle to form on the cup on the one-year  chart to add positions near the 50 DMA ",0,0
2011-05-17,"Year over year grain production increased at 6%, much of which is  and ethanol use begins to plateau-   ",0,0
2011-05-18,"  &  report: bullish supply, lil' neg. on demand but weather concerns prop up prices     via ",0,0
2011-05-18," Do you  making a run with this flooding craziness? Buy and hold through summer kind of play?",0,0
2011-05-18," It is crazy and why I tighten stops on it later in the day.  the chart says 47 resistance, not an expert on fundies ",0,0
2011-05-18," RT  6-10 day forecast looks familiar. Wet for  belt.  ",1,0
2011-05-18,"Another big day for ",0,0
2011-05-18,"It＊s as easy as ※ABC§ 每 classic H&S failure in Corn via    ",1,3
2011-05-18,"May 18-2011 Mkt Clse  12560.18 +80.6  1340.65 +11.6  2815 +31.79  39.5  145.6  21.6  45.58  54.93  16",0,0
2011-05-18,"Sugar, Corn, Cotton up  , ,  (dollar down)",0,0
2011-05-18,"Today in Commodities: Commodity Come back              ",0,1
2011-05-18,"trail stop on  hit at 45.11 +1.59 from Monday",0,0
2011-05-19,"Nervous levels for  is higher but both it &  are neither overbought nor oversold on the RSI.    ",0,0
2011-05-19,"No indication on the chart of big money dumping  , could base from here. Use rising stops and profit-taking.",0,0
2011-05-19,"Thursday look-in: king corn via    ",0,0
2011-05-19,"Thursday look-in: the return of King ,  prices its IPO and the Fed's next moves. ",1,1
2011-05-19,"Today in Commodities: Trading Sideways Markets           ",0,0
2011-05-20," has my interest again",0,0
2011-05-20,", wheat prices ride torrent of weather shocks   ",0,0
2011-05-20,"Bespoke's Commodity Snapshot        ",0,0
2011-05-20,"Commodities do not exhibit a long bias to equity, thus, good for your portfolio diversification strategy:   ",0,0
2011-05-20,"holy shit  is back ",0,0
2011-05-20,"RT  EU moves to ban plastic bags  Buy !",0,0
2011-05-20,"Today in Commodities: Roller Coaster Ride            ",0,1
2011-05-21,"Cursory wknd analysis of fields near Springfield OH: most fields still not tilled. Too wet. Cultivating weeds and grass right now. ",0,0
2011-05-21,"I'm not a , btw. Just grew up near  field and listened to it grow during summer. Interested in ag investments.  ",0,0
2011-05-21,"I follow farmers and farm chicks on Twitter. I like the news, stories, and photos they share about farm life-     ",0,0
2011-05-21,"Knee high by 4th of July: w/ modern ag, usually shoulder high by then, but not sure they'll make even knee high if they plant ",0,0
2011-05-21,"RT @/Speculator99-I follow farmers and farm chicks on Twitter. I like the news, stories, and photos they share about farm life- ",0,0
2011-05-22,"      RT  Heavy rains currently in Central Ohio! Highly Detrimental to  in the ",1,0
2011-05-22," U.S.  output continues- RT  Alternative fuels gain ground in Congress- ",0,0
2011-05-22,"5/15/2001, 63% of  planted (late harvest driving prices) via ",0,0
2011-05-22,"Some will switch  acreage to   but there will always be those who take the money unsure of  yield",0,0
2011-05-23," breaking out",0,0
2011-05-23,"Building new positions w/   (but redundant ) and added to   investment theme:  miners, agriculture, & fertilizers.",0,0
2011-05-23,"Commodity ETF Flows Report: Energy, Ag Offset SLV Outflows          ",0,0
2011-05-23,"Overnight, a renewed Euro-zone crisis strengthen the dollar, which cause most commodities to fall except for e.g.   up ",0,0
2011-05-23,"RT  Hedge Funds Slash Bullish  Bets 54% as Supply Concern Eased: Speculation on higher  and- ",0,0
2011-05-23,"The weather (wet/tornadoes) is driving crops  higher in the face of a gloomy *macro* -       ",0,0
2011-05-23,"Today in Commodities: Risk Off               ",1,0
2011-05-24,"Added to  w/ a stop loss at 43.70.",0,0
2011-05-24,"Commodity Rel. Strength  +4.38%  +2.11%  +1.51%  +1.19%  +1.17%  +.68%  +.51%  +.04%  31%  95%",0,0
2011-05-24,"RT  - Today in Commodities: Goldman Speaks, The Market Listens       ",0,0
2011-05-24,"Today in Commodities: Goldman Speaks, The Market Listens           ",0,1
2011-05-25,"Brazil crops join list threatened by poor weather-      ",0,0
2011-05-25,"Breakfast Links via     ",0,0
2011-05-25,"Commodity Rel Strength  +3.21%  +2.97%  +2.14%  +1.92%  +1.65%  +1.38%  +1.05%  +.76%  01%  12%",0,0
2011-05-25,"Today in Commodities: Get Long               ",0,0
2011-05-26,"    - RT  Slow  Emergence May Delay Harvest Further | Farmgate ",0,0
2011-05-26,"a non-levered way to invest in  for move higher into summer is the etf could be nice IRA play if u believe in agriculture",0,0
2011-05-26,"Today in Commodities: Commodity Update              ",0,0
2011-05-27," Looking To Repeat:     ",0,0
2011-05-27,"As Support Wanes for Ethanol Subsidies Corn Prices Are Threatened  ",0,0
2011-05-28," already in use in NASCAR, half of Iowa's  goes to , usage increasing each year- ",0,0
2011-05-29,"Funds expected to return to   nxt week, breakout as commercials try 2 secure the last of 2010 inventories-  ",0,0
2011-05-29,"Here's the Austrian School of Economics' viewpoint on   subsidies-     ",0,0
2011-05-29,"Straight ag like   and  looking close as well",0,0
2011-05-29,"Watching open interest (rising w/ price) and spread action (backwardation) on , both signals bullish    ",0,0
2011-05-30," -9.25 but holding above 23 and 30 EMA (daily chart), and 50 DMA (one-month)  ",0,0
2011-05-31,"   updatelooking at the pattern/priceranges in  ",0,0
2011-05-31,"Commodity Rel  +3.28%  +2.69%  +2.14%  +1.99%  +1.55%  +1.54%  +.84%  +.2%  04%  56%  -1.5%",0,0
2011-05-31,"Cows Eat Corn    ",0,0
2011-05-31,"Cows Eat Corn via    ",1,1
2011-05-31,"RT : Cows Eat Corn     // I love pair trades  very smart when trading size  thnx Greg",0,1
2011-05-31,"RT : Cows Eat Corn     < big fan of corn right now",0,0
2011-05-31,"RT Cows do eat grass, but not feeder cows. I run 1000 feeder cattle in Canada.  Cows Eat Corn   ",0,0
2011-05-31,"The Great European Head Fake of 2011       ",0,0
2011-05-31,"Today in Commodities: A Push Higher              ",0,0
2011-06-01," bike ride today? LoL ; btw, do you watch  at all?",0,0
2011-06-01,"strength comes in again @ 747we have R low in! if we break 2days low again get out of the way longs   ",0,0
2011-06-01,"The Good Leads  starring     and    ",0,1
2011-06-01,"Today's Trade of the Day is Teucrium Corn Fund  due to ethanol demand and crude prices  [chart]",0,0
2011-06-02," CORN - Really like daily chart of , but the monthly view is great as well.",0,1
2011-06-02,"Beware the Bear! Hint: He Lives at 1600 Pennsylvania Avenue via     ",0,0
2011-06-02,"ETFs making new 20-day high: nat. gas , cotton , , agriculture , Braz. Real ",0,0
2011-06-02,"random: C_F,  to watch, PLB might be right on Soy, S_F and Copper HG_F, but it's all about risk management",0,0
2011-06-02,"RT  A glorious rain fell Wednesday night, and now the corn is popping. KS1901 // indeed,  is a poppin'!",0,0
2011-06-02,"Today Commodities: A New Month               ",0,0
2011-06-03,"  The RS line is in new highs before price.",0,0
2011-06-03,"Commodities Outlook for the Quarter    ",0,0
2011-06-03,"Today in Commodities: A Jobless Recovery              ",0,1
2011-06-04,"Matt McCall on Commodities: The Outlook For Commodities        ",0,0
2011-06-04,"Phosphate: An Essential Part of the Food Equation   ",0,0
2011-06-05,"Friday's inside days.         ",0,1
2011-06-06,"Today in Commodities: Flow of Funds               ",1,0
2011-06-07," Does that mean my  position might actually start doing somethinglol",0,0
2011-06-07," im assuming you will be bringing the ",0,0
2011-06-07," Vol Jly 730^ 47-48, 36.5%, down 1.5%",0,0
2011-06-07,"RT  - Today in Commodities: A Bull Market?            ",0,0
2011-06-07,"Today in Commodities: A Bull Market?              ",0,0
2011-06-08," is up as a late and wet planting season can lead to a depleted harvest ",0,0
2011-06-08," you're welcome, curious to see what happens, was looking for a larger retrace towards  nice rebound in  btw",0,0
2011-06-08,"Concerns about tight  supply compels Mexico to secure contracts as far out as 2012-13  ",0,0
2011-06-08,"Corn Belt Blues: Missouri River Flood Threat Closes CF Industries Port Neal Plant   ",0,0
2011-06-08,"There is no room for even a minor  yield scare or prices are likely to explode to the upside-  ",0,0
2011-06-08,"Today in Commodities: OPEC Sets the Tone              ",0,0
2011-06-08,"Today in Commodities: OPEC Sets the Tone               ",0,0
2011-06-08,"Today, funds (managed money) added a further 15,000+ contracts to their already heavy  positions-     ",0,0
2011-06-09,"  yes corn wheat prices up, bu most forget how ethanol is keeping gasoline prices high  ",0,0
2011-06-09," breaking out no reason not to buy pullbacks now. same goes for , jumped above downward-trend",0,0
2011-06-09," breaking out on 3%+ move up",0,0
2011-06-09," gapping up along with , etc",0,0
2011-06-09,"Bullish numbers for ",0,0
2011-06-09,"Commodity Rel  +42.82%  +3.39%  +2.44%  +1.79%  +1.78%  +1.09%  +.73%  +.5%  +.39%  24%  -3.57",0,0
2011-06-09,"Food prices continue to rise with  breaking out to new high. Also up are  (Grains)  (Ags)  (Ags) ",2,0
2011-06-09,"fyi I am still holding  etf in the long term acct looking for 51 ish this month and then perhaps I'll BOOK it",0,0
2011-06-09,"How to take a position in  outside of the  you ask?  of course.   ",0,0
2011-06-09,"I∩m curios why so many people is trading , lately?",0,0
2011-06-09,"June 9-2011 Thr Mkt Clse  12127.46 +78.14  1289.18 +9.62  2684.87 +9.49  21.20  40.12  150.56  48.23  17.71",0,0
2011-06-09,"Today in Commodities: USDA Big News Today             ",0,0
2011-06-09,"Today in Commodities: USDA Big News Today              ",0,0
2011-06-09,"USDA Revises Down 2011 Corn Crop     ",0,0
2011-06-09,"USDA supply/demand report out  is the new       ",0,0
2011-06-10,"- July /Wheat spread",0,0
2011-06-10,"  RS line way ahead of price.",0,0
2011-06-10," CORN - I trimmed some of my shares yesterdaybut  has an amazing chart that wants to go higher.",0,0
2011-06-10,"Can't wait until QE3 is announced will short the crap out of  and  and long the crap out of      ",0,0
2011-06-10,"Corn: Spread the Word  ",0,0
2011-06-10,"Nice concise take on grain mkt by Tom Grisafi RT :    ",0,0
2011-06-10,"Today in Commodities: Two-Sided Trade            ",0,0
2011-06-10,"We are about to enter the era of +   ",0,0
2011-06-12,"Ending  stocks could revised lower in July USDA report. Ethanol demand + lack feed rationing may also lower beginnin stocks  ",0,0
2011-06-13,"   RT  Meteorologist Gail Martell says  &  growing conditions deteriorating. bit.ly/mnDNDk ",0,0
2011-06-13,"   updatelooking at the pattern/priceranges in  ",0,0
2011-06-13,"  RT  OUCH! Morgan Stanley: Corn Could Reach  Per Bushel -      ",0,0
2011-06-13," I just eye balled it off of the Finviz Chart. Have not done a full blown chart evaluation. Like the  theme.",0,0
2011-06-13," well nothing will be as clean of a play besides maybe the  etf but yea the fertilzers like  and  work too",0,0
2011-06-13,"Commodity Price Swings Reveal Limits of Monetary Policy           ",1,0
2011-06-13,"Dennis Gartman's State of Commodities: Gold to Replace Euro      ",0,0
2011-06-13,"July  dn 8.75 at open. Lifters?       ",0,0
2011-06-13,"RT   futures rise causing rift in market. Are we kidding? Corn is over-supplied and it still causes price changes? Wtf",0,0
2011-06-13,"Today in Commodities: As Weather Cools Markets Heat Up           ",0,0
2011-06-14," finally seeing some selling",0,0
2011-06-14," for quick pop into close on vote",0,0
2011-06-14," Seems  and  should be up, not down",0,0
2011-06-14,"breakaway? gap up . How long will it take to fill this time, if it does? More rumors of   buying buy rumors, sell news",0,0
2011-06-14,"Can't tell for sure from my phone but I think the gap filled-     ",0,0
2011-06-14,"Expect a yield drop w/ Corn-on-Corn:          ",0,0
2011-06-14,"I hope ur buying the dips in , calm consolidation after the panic sell-off at open, weak longs exit means smoother ride up-  ",0,0
2011-06-14,"Samo samo! RT : Senate votes to keep 6B ethanol subsidy; seen as loss for GOP Sen. Coburn !  ",0,0
2011-06-14,"Today in Commodities: China Taps the Brakes             ",1,0
2011-06-15,"   breakaway?",0,0
2011-06-15,"   trying to limit down",0,0
2011-06-15," ~ ",0,0
2011-06-15,"Id be a big, big buyer of  @  given the recent vol, we could get there tomorrow",0,0
2011-06-15,"Just a warning. One sign of a  top is excessive volume, and we have that today in      Be careful",0,0
2011-06-15,"Just a warning. One sign of a  top is excessive volume, and we have that today in      Be careful :@",0,0
2011-06-15,"RT  - Today in Commodities: Manic Market            ",0,0
2011-06-15,"The S&P GSCI Corn TR overtook Silver as the best performing commodity this year, increasing by 4.06% last week. 21.93% YTD ",0,0
2011-06-15,"Today in Commodities: Manic Market               ",1,1
